Edge,Family,Rotation,Omega,A,B,Nu,NLL,AIC,BIC
T3_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E15,Bicopfamily.student,0,0.1565471738576889,0.015955111011862755,0.9903913736343384,8.556843757629395,-16.62253452063044,-25.245069041260876,-4.8350716181622815
T3_E16,Bicopfamily.frank,0,2.5856077671051025,0.49225330352783203,0.9936684966087341,,-156.96377227697678,-307.92754455395357,-292.62004648662963
T3_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E20,Bicopfamily.student,0,0.6737620830535889,0.01911141350865364,0.9676661491394043,24.519784927368164,-298.1870436908447,-588.3740873816894,-567.9640899585908
T3_E21,Bicopfamily.clayton,270,-3.046863317489624,0.031309016048908234,0.9929527640342712,,-0.867532000932205,4.26493599813559,19.57243406545954
T3_E22,Bicopfamily.student,0,-0.035255227237939835,0.06023630127310753,0.3803146481513977,10.244189262390137,9.67854762796451,27.35709525592902,47.76709267902761
T3_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E24,Bicopfamily.gumbel,270,-2.4256370067596436,0.12852907180786133,0.9622982740402222,,-14.14211333927658,-22.28422667855316,-6.976728611229213
T3_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E30,Bicopfamily.student,0,0.4490480124950409,0.02946331538259983,0.9708088636398315,16.45353889465332,-130.10441394241232,-252.20882788482464,-231.79883046172606
T3_E31,Bicopfamily.frank,0,-3.4505774974823,0.07310885936021805,0.994204580783844,,-152.19728419777962,-298.39456839555925,-283.0870703282353
T3_E32,Bicopfamily.gaussian,0,-0.015613923780620098,-0.004186682403087616,0.9601030945777893,,-0.2870752940404249,5.42584941191915,20.733347479243097
T3_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E35,Bicopfamily.frank,0,-0.0657823458313942,0.032981663942337036,0.970664381980896,,-0.3456232744214036,5.308753451157193,20.616251518481143
T3_E36,Bicopfamily.student,0,0.19428099691867828,0.009562646970152855,0.9492669105529785,13.422362327575684,-28.808851498101877,-49.617702996203754,-29.20770557310516
T3_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E39,Bicopfamily.gaussian,0,0.08254208415746689,0.20888105034828186,0.9618852734565735,,-328.80552551827157,-651.6110510365431,-636.3035529692191
T3_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E42,Bicopfamily.frank,0,4.6192851066589355,0.18370376527309418,0.992533802986145,,-308.28820760155116,-610.5764152031023,-595.2689171357783
T3_E43,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E44,Bicopfamily.gumbel,270,-4.353824615478516,0.030077649280428886,0.9739894866943359,,-0.011138925584265463,5.977722148831469,21.285220216155416
T3_E45,Bicopfamily.frank,0,-0.1651032567024231,0.011472528800368309,0.9832873344421387,,-0.486362144645639,5.027275710708722,20.33477377803267
T3_E46,Bicopfamily.student,0,-0.282877653837204,0.015269624069333076,0.9344470500946045,12.818263053894043,-52.80195946803041,-97.60391893606082,-77.19392151296222
T3_E47,Bicopfamily.student,0,0.07876047492027283,0.10398251563310623,0.2778315544128418,11.392189979553223,-6.648862865033005,-5.297725730066009,15.112271693032586
T3_E48,Bicopfamily.student,0,0.018161674961447716,-0.001054166117683053,0.959037184715271,18.972375869750977,-0.18614804602418478,7.627703907951631,28.037701331050226
T3_E49,Bicopfamily.frank,0,-1.541221022605896,-0.09107014536857605,0.9816572666168213,,-37.36267415359175,-68.7253483071835,-53.41785023985955
T3_E50,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E51,Bicopfamily.frank,0,0.0788772851228714,0.19647422432899475,0.9664492011070251,,-5.906139484506666,-5.812278969013333,9.495219098310615
T3_E52,Bicopfamily.gumbel,0,-4.159338474273682,-0.3278826177120209,0.9432840347290039,,340.64916651403223,687.2983330280645,702.6058310953885
T3_E53,Bicopfamily.clayton,90,-3.1667141914367676,0.4261557161808014,0.9905219078063965,,2.540866744700512,11.081733489401024,26.389231556724972
T3_E54,Bicopfamily.gumbel,90,-6.235536098480225,1.7424914836883545,0.9961282014846802,,0.49897767403869336,6.997955348077387,22.305453415401335
T3_E55,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E56,Bicopfamily.frank,0,-4.922650337219238,0.04798796400427818,0.9975563287734985,,-372.32403098141305,-738.6480619628261,-723.3405638955021
T3_E57,Bicopfamily.clayton,90,-5.431826114654541,2.1517906188964844,0.997423529624939,,0.6564735080784144,7.312947016156829,22.620445083480778
T4_E0,Bicopfamily.student,0,-0.030147135257720947,0.018634939566254616,0.9707683324813843,7.985301971435547,-4.672793786182184,-1.3455875723643675,19.06440985073423
T4_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E3,Bicopfamily.frank,0,-0.21794050931930542,0.11732909083366394,0.8754323124885559,,-1.4541528446563987,3.0916943106872026,18.39919237801115
T4_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E5,Bicopfamily.clayton,270,-1.3450803756713867,-0.15865403413772583,0.900885283946991,,-24.24944038934348,-42.49888077868696,-27.191382711363012
T4_E6,Bicopfamily.frank,0,0.4037415087223053,0.22272631525993347,0.9657474756240845,,-0.43832066631243394,5.123358667375133,20.43085673469908
T4_E7,Bicopfamily.gumbel,270,-4.033718109130859,0.09868194907903671,0.9606421589851379,,-0.8319311512727863,4.3361376974544275,19.643635764778374
T4_E8,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E9,Bicopfamily.student,0,0.03421131893992424,0.012511973269283772,0.9813026785850525,11.494391441345215,4.619345206053066,17.23869041210613,37.648687835204726
T4_E10,Bicopfamily.student,0,0.0334722176194191,0.005611007567495108,0.9104350209236145,11.235100746154785,1.8252448727196287,11.650489745439257,32.060487168537854
T4_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E13,Bicopfamily.gaussian,0,-0.01674589328467846,0.005344228819012642,0.956529438495636,,-0.43629356701976596,5.127412865960468,20.434910933284417
T4_E14,Bicopfamily.student,0,0.0035549839958548546,0.011646350845694542,0.932358980178833,22.246402740478516,-1.0883815210854673,5.8232369578290655,26.233234380927662
T4_E15,Bicopfamily.clayton,90,-1.8164339065551758,0.18140272796154022,0.9552404284477234,,-18.68193811244635,-31.3638762248927,-16.05637815756875
T4_E16,Bicopfamily.gumbel,90,-5.639213562011719,1.9379359483718872,0.9967736601829529,,0.5172490786187958,7.034498157237591,22.34199622456154
T4_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E18,Bicopfamily.student,0,0.013852093368768692,0.0020984469447284937,0.9627266526222229,10.6045560836792,11.127848748900274,30.255697497800547,50.66569492089914
T4_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E24,Bicopfamily.frank,0,-0.7101542949676514,0.10257373005151749,0.9415761232376099,,-10.304317198285627,-14.608634396571254,0.6988636707526936
T4_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E26,Bicopfamily.student,0,-0.014650222845375538,-0.0026587066240608692,0.9246746897697449,16.8991756439209,4.23058146502633,16.46116293005266,36.871160353151254
T4_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E28,Bicopfamily.student,0,-0.009176488034427166,-0.0022280605044215918,0.9038390517234802,19.296552658081055,5.182310202878457,18.364620405756916,38.77461782885551
T4_E29,Bicopfamily.gaussian,0,-0.042544711381196976,-0.005974296946078539,0.9645346403121948,,-1.5240638024157989,2.9518723951684023,18.25937046249235
T4_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E35,Bicopfamily.student,0,-0.0043497029691934586,0.0010077657643705606,0.9676670432090759,11.841107368469238,3.5733339789125402,15.14666795782508,35.556665380923675
T4_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E37,Bicopfamily.student,0,-0.2542116045951843,0.002563334768638015,0.9818494915962219,15.377666473388672,-34.2079463294194,-60.4158926588388,-40.005895235740205
T4_E38,Bicopfamily.student,0,0.013944551348686218,-0.004810459911823273,0.9506240487098694,20.644123077392578,0.9350846721826264,9.870169344365253,30.280166767463847
T4_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E40,Bicopfamily.clayton,90,-4.9909892082214355,2.306466817855835,0.9977340698242188,,0.7817494706801023,7.563498941360205,22.870997008684153
T4_E41,Bicopfamily.gumbel,180,-4.380080223083496,1.3270739316940308,0.9923642873764038,,1.5619129112347376,9.123825822469476,24.431323889793422
T4_E42,Bicopfamily.frank,0,1.4357268810272217,-0.3673669099807739,0.499423086643219,,-37.0397389725662,-68.0794779451324,-52.77197987780845
T4_E43,Bicopfamily.frank,0,0.6155210137367249,-0.01832392066717148,0.9845836162567139,,-5.802357736689724,-5.604715473379448,9.7027825939445
T4_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E45,Bicopfamily.student,0,0.005459981970489025,-0.005427615251392126,0.9184736609458923,15.72167682647705,2.3896301963488895,12.779260392697779,33.189257815796374
T4_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E47,Bicopfamily.frank,0,0.037776488810777664,0.008626468479633331,0.9706469774246216,,-0.023816015341963315,5.952367969316073,21.25986603664002
T4_E48,Bicopfamily.student,0,-0.015717951580882072,-0.0008925785077735782,0.9633328318595886,17.05819320678711,5.973708301389601,19.9474166027792,40.357414025877794
T4_E49,Bicopfamily.gumbel,90,-2.1878206729888916,0.02411692775785923,0.9886090755462646,,-18.79940846219214,-31.59881692438428,-16.291318857060332
T4_E50,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E51,Bicopfamily.student,0,-0.12233252823352814,0.013546028174459934,0.9706918001174927,12.964127540588379,-13.86407425626038,-19.72814851252076,0.681848910577834
T4_E52,Bicopfamily.clayton,180,-2.150963306427002,0.14391620457172394,0.9961949586868286,,-6.654021952910691,-7.308043905821382,7.999454161502566
T4_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E54,Bicopfamily.student,0,0.027415016666054726,-0.008236519061028957,0.9865868091583252,7.7621564865112305,3.4997535330285015,14.999507066057003,35.409504489155594
T4_E55,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E56,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E5,Bicopfamily.frank,0,1.4062656164169312,-0.0814860388636589,0.9856329560279846,,-36.11037605029445,-66.2207521005889,-50.91325403326495
T5_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E8,Bicopfamily.student,0,-0.036908771842718124,0.01763637736439705,0.8714750409126282,7.629787445068359,8.975622018925923,25.951244037851847,46.36124146095044
T5_E9,Bicopfamily.student,0,0.03280115872621536,0.011974677443504333,0.9818699359893799,11.656455993652344,2.932885151573199,13.865770303146398,34.27576772624499
T5_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E11,Bicopfamily.student,0,0.338001549243927,0.018669752404093742,0.9711644649505615,10.22922134399414,-67.91848866473859,-127.83697732947718,-107.42697990637859
T5_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E13,Bicopfamily.student,0,0.0010454717557877302,-0.00027053296798840165,0.9425554871559143,16.737133026123047,0.7781710908491026,9.556342181698206,29.9663396047968
T5_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E16,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E17,Bicopfamily.gaussian,0,-0.0032595281954854727,-0.009189548902213573,0.8989550471305847,,-0.39278259773406543,5.214434804531869,20.521932871855817
T5_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E19,Bicopfamily.student,0,-0.03608204051852226,-0.006303317844867706,0.9733718037605286,12.611014366149902,2.803786777193055,13.60757355438611,34.0175709774847
T5_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E22,Bicopfamily.gumbel,90,-4.560794830322266,1.5365815162658691,0.9930290579795837,,1.2607030093476261,8.521406018695252,23.8289040860192
T5_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E25,Bicopfamily.student,0,0.2021360546350479,0.003135889768600464,0.8910534381866455,13.592143058776855,-25.05702017042704,-42.11404034085408,-21.704042917755487
T5_E26,Bicopfamily.frank,0,-0.006360712461173534,-0.02026904933154583,0.965461790561676,,0.2387384046135299,6.47747680922706,21.784974876551008
T5_E27,Bicopfamily.student,0,-0.006350905168801546,-0.0046002548187971115,0.9442566633224487,23.41766929626465,-1.2150513738213906,5.569897252357219,25.979894675455814
T5_E28,Bicopfamily.gaussian,0,-0.003045664168894291,0.0031719731632620096,0.9670823812484741,,-0.0968987542378863,5.806202491524227,21.113700558848176
T5_E29,Bicopfamily.frank,0,-1.5194408893585205,0.0003695162886288017,0.9846982359886169,,-37.77855143894777,-69.55710287789555,-54.2496048105716
T5_E30,Bicopfamily.clayton,270,-4.783637046813965,1.8903254270553589,0.9964536428451538,,0.5100735998895078,7.020147199779016,22.327645267102962
T5_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E40,Bicopfamily.student,0,0.3129885792732239,0.03245282173156738,0.9411192536354065,17.889362335205078,-65.01025562620781,-122.02051125241562,-101.61051382931703
T5_E41,Bicopfamily.gumbel,90,-3.803823709487915,0.18527069687843323,0.9940831065177917,,-1.195083889181258,3.609832221637484,18.91733028896143
T5_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E43,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E48,Bicopfamily.student,0,0.01516736950725317,0.0010632602497935295,0.9539196491241455,11.03575611114502,18.46334840063782,44.92669680127564,65.33669422437424
T5_E49,Bicopfamily.student,0,0.15584686398506165,0.007463600020855665,0.9760366082191467,13.304734230041504,-17.071879399962604,-26.14375879992521,-5.733761376826614
T5_E50,Bicopfamily.frank,0,-0.5964827537536621,-0.10951666533946991,0.9734140634536743,,-9.460111002675525,-12.92022200535105,2.387276061972898
T5_E51,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E52,Bicopfamily.clayton,180,-0.813161313533783,-0.012772651389241219,0.9588358998298645,,-44.52112224449971,-83.04224448899942,-67.73474642167547
T5_E53,Bicopfamily.frank,0,0.07851558923721313,0.12506331503391266,0.9886279702186584,,-9.141470742074342,-12.282941484148683,3.024556583175265
T5_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E55,Bicopfamily.student,0,-0.13512936234474182,0.013160370290279388,0.9251770377159119,18.006948471069336,-11.816731475005632,-15.633462950011264,4.776534473087331
T6_E0,Bicopfamily.frank,0,0.3503648042678833,0.1623740941286087,0.9674915075302124,,-5.537729512597954,-5.075459025195908,10.23203904212804
T6_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E2,Bicopfamily.frank,0,0.022344062104821205,-0.0009579086909070611,0.9660413861274719,,0.01252602376435874,6.0250520475287175,21.332550114852666
T6_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E4,Bicopfamily.clayton,0,-3.6673808097839355,-0.3236853778362274,0.9661499857902527,,-0.5291669094298788,4.941666181140242,20.24916424846419
T6_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E6,Bicopfamily.student,0,-0.01588612236082554,0.015509920194745064,0.9716343283653259,11.818832397460938,-1.2578007954465646,5.484398409106871,25.894395832205465
T6_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E8,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E9,Bicopfamily.student,0,0.02228485606610775,0.008362657390534878,0.9842297434806824,13.199695587158203,1.0916071629615476,10.183214325923096,30.59321174902169
T6_E10,Bicopfamily.gaussian,0,0.039153508841991425,0.009747720323503017,0.9132272601127625,,-1.4879686701944062,3.0240626596111877,18.331560726935137
T6_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E12,Bicopfamily.student,0,0.04838509112596512,0.005189061630517244,0.9877474308013916,8.656302452087402,-2.0350300194708915,3.929939961058217,24.339937384156812
T6_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E14,Bicopfamily.student,0,0.0009454828687012196,0.01140295248478651,0.9406290650367737,10.869812965393066,1.3042869237474215,10.608573847494842,31.018571270593437
T6_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E16,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E17,Bicopfamily.gumbel,90,-4.448024272918701,-0.4007727801799774,0.983178436756134,,-3.769503853497052,-1.539007706994104,13.768490360329844
T6_E18,Bicopfamily.student,0,0.013375982642173767,0.006045184098184109,0.8589438796043396,11.885433197021484,9.97842880033025,27.9568576006605,48.36685502375909
T6_E19,Bicopfamily.clayton,90,-3.674669027328491,0.165054589509964,0.9959035515785217,,-0.12305843275229178,5.753883134495417,21.061381201819366
T6_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E27,Bicopfamily.frank,0,0.009200243279337883,-0.0027445766609162092,0.9786852598190308,,-0.028732409418210203,5.94253518116358,21.250033248487526
T6_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E29,Bicopfamily.frank,0,0.4341666102409363,-0.022087516263127327,0.9806584119796753,,-3.4951633598072953,-0.9903267196145906,14.317171347709358
T6_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E31,Bicopfamily.student,0,0.22968776524066925,0.0068639605306088924,0.9805957078933716,10.725351333618164,-35.60414116379903,-63.208282327598056,-42.79828490449946
T6_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E36,Bicopfamily.student,0,-0.4549303352832794,0.021113809198141098,0.9686707258224487,21.849275588989258,-162.86148034577843,-317.72296069155686,-297.31296326845825
T6_E37,Bicopfamily.gumbel,180,-5.145018100738525,0.09098659455776215,0.9894216656684875,,0.3553462837594807,6.7106925675189615,22.01819063484291
T6_E38,Bicopfamily.gumbel,180,-5.507495880126953,1.8988697528839111,0.9966769218444824,,0.43477838898625487,6.86955677797251,22.177054845296457
T6_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E40,Bicopfamily.student,0,-0.07373932003974915,-0.004190701991319656,0.9232718348503113,12.670851707458496,-1.244662189838512,5.510675620322976,25.920673043421573
T6_E41,Bicopfamily.student,0,-0.010387709364295006,0.01670524850487709,0.985801637172699,13.384763717651367,-6.2200342151313155,-4.440068430262631,15.969928992835964
T6_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E43,Bicopfamily.student,0,-0.031154001131653786,0.02898847684264183,0.3914644122123718,9.939602851867676,8.99718107078533,25.99436214157066,46.40435956466926
T6_E44,Bicopfamily.student,0,-0.018765263259410858,0.0074515868909657,0.9165229201316833,13.330769538879395,-0.7452087212385983,6.509582557522803,26.9195799806214
T6_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E48,Bicopfamily.frank,0,1.5790894031524658,-0.009961818344891071,0.9876531362533569,,-41.90944157933064,-77.81888315866128,-62.51138509133733
T6_E49,Bicopfamily.gumbel,90,-3.870347261428833,-0.1870126873254776,0.9662433862686157,,-3.605194845597469,-1.2103896911949379,14.097108376129011
T6_E50,Bicopfamily.frank,0,0.38880500197410583,0.11654379963874817,0.9843015074729919,,-11.561660927647956,-17.123321855295913,-1.815823787971965
T6_E51,Bicopfamily.frank,0,-1.2143208980560303,0.03368823602795601,0.9754628539085388,,-24.44902818538754,-42.89805637077508,-27.590558303451132
T6_E52,Bicopfamily.frank,0,-0.11494719237089157,0.19333100318908691,0.9304282665252686,,-3.111132799726933,-0.22226559945386626,15.085232467870082
T6_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E5,Bicopfamily.student,0,0.2276560515165329,-0.01054852269589901,0.9627583622932434,16.087749481201172,-32.724966787045766,-57.44993357409153,-37.039936150992936
T7_E6,Bicopfamily.frank,0,-0.006439260672777891,0.09527776390314102,0.9707207679748535,,-1.816204267164113,2.367591465671774,17.67508953299572
T7_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E8,Bicopfamily.gumbel,90,-4.833487033843994,0.13336099684238434,0.9911034107208252,,0.34756780706125834,6.695135614122517,22.002633681446465
T7_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E10,Bicopfamily.student,0,-0.004801352974027395,-0.008079358376562595,0.9738396406173706,16.46979522705078,0.7967912575331657,9.59358251506633,30.003579938164926
T7_E11,Bicopfamily.gaussian,0,0.02263055182993412,-0.003468467853963375,0.9608286619186401,,-0.42738720159955335,5.145225596800893,20.452723664124843
T7_E12,Bicopfamily.student,0,0.045903515070676804,0.005227769259363413,0.9651293754577637,18.655168533325195,-3.549910273685378,0.9001794526292439,21.31017687572784
T7_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E16,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E18,Bicopfamily.gaussian,0,-0.0007941534277051687,-0.0004840227193199098,0.9600664973258972,,-0.002550764014117045,5.994898471971766,21.302396539295714
T7_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E24,Bicopfamily.student,0,-0.14645317196846008,0.022744450718164444,0.9126049280166626,10.310324668884277,-17.17746819165697,-26.35493638331394,-5.944938960215346
T7_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E28,Bicopfamily.clayton,90,-1.5090694427490234,0.1699773222208023,0.92474764585495,,-18.693589397682487,-31.387178795364974,-16.079680728041026
T7_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E36,Bicopfamily.frank,0,-0.6564524173736572,0.3109218180179596,0.8256099224090576,,-11.13054845748662,-16.26109691497324,-0.9535988476492925
T7_E37,Bicopfamily.frank,0,-0.3078659176826477,0.07856627553701401,0.9826195240020752,,-2.6762438668003146,0.6475122663993709,15.955010333723319
T7_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E40,Bicopfamily.student,0,-0.04060130566358566,0.15175022184848785,0.960735559463501,16.575679779052734,-99.92434269922981,-191.84868539845962,-171.43868797536103
