Edge,Family,Rotation,Omega,A,B,Nu,NLL,AIC,BIC
T3_E17,Bicopfamily.frank,0,0.38755929470062256,0.09308560192584991,0.9845155477523804,,-11.073923619383038,-16.147847238766076,-0.8403491714421278
T3_E18,Bicopfamily.student,0,0.42696765065193176,0.03183567896485329,0.9681167602539062,16.544021606445312,-130.77914326480914,-253.55828652961827,-233.14828910651968
T3_E19,Bicopfamily.frank,0,2.4647908210754395,0.1489335596561432,0.9904215335845947,,-146.7661740146113,-287.5323480292226,-272.22484996189866
T3_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E24,Bicopfamily.frank,0,-3.0891382694244385,0.8136582374572754,0.993865430355072,,-501.90021649360455,-997.8004329872091,-982.4929349198851
T3_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E26,Bicopfamily.student,0,-0.027996251359581947,-0.011774825863540173,0.9808194041252136,13.081707954406738,0.9818046164405101,9.96360923288102,30.373606655979614
T3_E27,Bicopfamily.frank,0,0.5610991716384888,0.0952477902173996,0.9455630779266357,,-6.63931378037401,-7.278627560748021,8.028870506575927
T3_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E29,Bicopfamily.student,0,0.00965553056448698,-0.0012772612972185016,0.9441214799880981,17.71666145324707,2.7087593595277424,13.417518719055485,33.82751614215408
T3_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E35,Bicopfamily.student,0,0.1218719631433487,0.17018677294254303,0.9605384469032288,12.2348051071167,-286.311573114193,-564.623146228386,-544.2131488052873
T3_E36,Bicopfamily.frank,0,-0.014800899662077427,-0.08829554915428162,0.9597363471984863,,-1.0250038943364255,3.949992211327149,19.257490278651098
T3_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E39,Bicopfamily.student,0,0.6776615381240845,0.011126669123768806,0.9662711024284363,10.600829124450684,-297.82726077942056,-587.6545215588411,-567.2445241357425
T3_E40,Bicopfamily.student,0,-0.35875290632247925,0.005685433745384216,0.9808926582336426,17.486906051635742,-76.25030407269044,-144.50060814538088,-124.09061072228229
T3_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E43,Bicopfamily.student,0,-0.4687528610229492,0.06689128279685974,0.964870274066925,11.40381908416748,-318.1029575656509,-628.2059151313018,-607.7959177082032
T3_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E46,Bicopfamily.frank,0,-0.9550793766975403,0.19951841235160828,0.9924387335777283,,-77.67866939584721,-149.35733879169442,-134.04984072437048
T3_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E48,Bicopfamily.student,0,-0.08796891570091248,0.01151737105101347,0.9620529413223267,18.041990280151367,-8.792765652576088,-9.585531305152177,10.824466117946418
T3_E49,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E50,Bicopfamily.clayton,90,-2.106224536895752,0.47949790954589844,0.985754132270813,,-6.719431571119561,-7.438863142239121,7.868634925084827
T3_E51,Bicopfamily.frank,0,0.6507737040519714,0.028725385665893555,0.9878559708595276,,-7.691915777736278,-9.383831555472556,5.923666511851392
T3_E52,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E53,Bicopfamily.frank,0,0.6777573823928833,0.20990414917469025,0.9912918210029602,,-46.857625498102166,-87.71525099620433,-72.40775292888038
T3_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E55,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E56,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E57,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E0,Bicopfamily.frank,0,-0.8862549066543579,-0.010428654961287975,0.9788268804550171,,-13.056668500819605,-20.11333700163921,-4.805838934315261
T4_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E3,Bicopfamily.student,0,-0.0035992045886814594,0.000722436816431582,0.9545044302940369,17.95492172241211,4.298426624296274,16.59685324859255,37.00685067169114
T4_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E6,Bicopfamily.student,0,0.038594916462898254,0.004078547935932875,0.9746681451797485,10.958301544189453,4.614848553656451,17.2296971073129,37.6396945304115
T4_E7,Bicopfamily.student,0,-0.009312753565609455,-0.0034607183188199997,0.9267393350601196,19.34031105041504,6.124348868756178,20.248697737512355,40.65869516061095
T4_E8,Bicopfamily.gumbel,0,-3.107166051864624,0.03928915411233902,0.9844881296157837,,-0.029610579845678053,5.940778840308644,21.248276907632594
T4_E9,Bicopfamily.gaussian,0,-0.028740214183926582,-0.015824615955352783,0.9245017170906067,,-1.6498361862579731,2.7003276274840537,18.007825694808
T4_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E12,Bicopfamily.gumbel,270,-3.9820148944854736,0.10980791598558426,0.986596405506134,,2.3571347189711513,10.714269437942303,26.02176750526625
T4_E13,Bicopfamily.frank,0,0.28401997685432434,0.0805741623044014,0.9180945754051208,,-2.0691692751018023,1.8616614497963955,17.16915951712034
T4_E14,Bicopfamily.gaussian,0,0.03416445851325989,0.00034712927299551666,0.9575198292732239,,-0.7046923669075844,4.590615266184831,19.89811333350878
T4_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E16,Bicopfamily.gumbel,270,-3.9431402683258057,0.33448854088783264,0.8123925924301147,,-0.6712954325411411,4.657409134917717,19.964907202241665
T4_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E20,Bicopfamily.student,0,0.08235595375299454,0.01339383702725172,0.9828008413314819,22.484376907348633,-8.523321579930139,-9.046643159860277,11.363354263238318
T4_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E24,Bicopfamily.frank,0,0.8051250576972961,0.06729946285486221,0.9900750517845154,,-30.08474684568443,-54.16949369136886,-38.86199562404491
T4_E25,Bicopfamily.clayton,180,-3.3653461933135986,0.05037706717848778,0.9824930429458618,,1.700876285186912,9.401752570373823,24.70925063769777
T4_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E29,Bicopfamily.student,0,-0.33593347668647766,0.1853266954421997,0.9612610340118408,23.223052978515625,-510.5073247711149,-1013.0146495422298,-992.6046521191312
T4_E30,Bicopfamily.clayton,270,-1.6963374614715576,0.1192668154835701,0.9154592156410217,,-17.24613525303971,-28.49227050607942,-13.184772438755473
T4_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E35,Bicopfamily.clayton,270,-3.994473457336426,1.365321159362793,0.9928498268127441,,1.7917645057815101,9.58352901156302,24.891027078886967
T4_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E38,Bicopfamily.frank,0,1.9300177097320557,0.012089803814888,0.9774178862571716,,-57.474500774037615,-108.94900154807523,-93.64150348075128
T4_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E40,Bicopfamily.gaussian,0,-0.22979718446731567,0.0235197264701128,0.900983989238739,,-32.16831661690135,-58.3366332338027,-43.02913516647875
T4_E41,Bicopfamily.frank,0,-0.11206573992967606,0.015323426574468613,0.9811202883720398,,-0.3136739517288776,5.372652096542245,20.680150163866195
T4_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E43,Bicopfamily.clayton,0,-3.7350053787231445,1.296563982963562,0.9920898675918579,,0.854772644981616,7.709545289963232,23.01704335728718
T4_E44,Bicopfamily.student,0,0.46148446202278137,-0.00785159319639206,0.9170228838920593,11.45003890991211,-130.52553262849298,-253.05106525698596,-232.64106783388738
T4_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E47,Bicopfamily.gumbel,0,-1.8395363092422485,0.19180797040462494,0.7426884770393372,,-27.948453658215715,-49.89690731643143,-34.58940924910748
T4_E48,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E49,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E50,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E51,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E52,Bicopfamily.frank,0,-0.6690276861190796,0.024703528732061386,0.9917082190513611,,-8.401988841170567,-10.803977682341134,4.503520384982814
T4_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E55,Bicopfamily.clayton,0,-3.7862234115600586,0.5822615027427673,0.9908339381217957,,0.8528042499158881,7.705608499831776,23.013106567155724
T4_E56,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E1,Bicopfamily.student,0,-0.2053215205669403,-0.009934678673744202,0.954321563243866,13.6121244430542,-24.488124594578704,-40.97624918915741,-20.566251766058812
T5_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E3,Bicopfamily.frank,0,-0.02352599799633026,0.001411596080288291,0.9642589092254639,,-0.005593330076652414,5.988813339846695,21.29631140717064
T5_E4,Bicopfamily.student,0,-0.002138631884008646,-0.010794426314532757,0.9086114764213562,22.860240936279297,-1.3659107750323682,5.268178449935263,25.678175873033858
T5_E5,Bicopfamily.student,0,-0.032709140330553055,0.013744231313467026,0.9803025722503662,8.587754249572754,-1.0349782953618372,5.930043409276326,26.34004083237492
T5_E6,Bicopfamily.student,0,0.03835776075720787,0.0037679949309676886,0.9769037365913391,11.768026351928711,4.011637891293281,16.023275782586563,36.433273205685154
T5_E7,Bicopfamily.gaussian,0,-0.002719821408390999,0.0016403980553150177,0.9705962538719177,,-0.029235209094322236,5.941529581811356,21.249027649135304
T5_E8,Bicopfamily.gaussian,0,-0.12033283710479736,-0.002686118008568883,0.9613072276115417,,-9.314519485164034,-12.629038970328068,2.67845909699588
T5_E9,Bicopfamily.frank,0,1.7297085523605347,0.007393801584839821,0.9736515879631042,,-46.38016159545231,-86.76032319090461,-71.45282512358067
T5_E10,Bicopfamily.student,0,0.012503993697464466,0.005681009031832218,0.972356379032135,18.47969627380371,-0.8552890563039515,6.289421887392097,26.699419310490693
T5_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E12,Bicopfamily.frank,0,0.3550731837749481,-0.012563799507915974,0.9599227905273438,,-1.9990488455249351,2.0019023089501298,17.309400376274077
T5_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E14,Bicopfamily.student,0,0.325285941362381,0.026143446564674377,0.9678465723991394,15.811077117919922,-125.86381408186332,-243.72762816372665,-223.31763074062806
T5_E15,Bicopfamily.gumbel,270,-3.866316318511963,-0.15366920828819275,0.9221174120903015,,-0.41476106931999324,5.1704778613600135,20.47797592868396
T5_E16,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E18,Bicopfamily.clayton,270,-3.7770767211914062,1.2971464395523071,0.992194414138794,,1.3077752076737057,8.61555041534741,23.92304848267136
T5_E19,Bicopfamily.student,0,0.07713735103607178,0.018638284876942635,0.8895890712738037,8.032224655151367,1.3040853096397251,10.60817061927945,31.018168042378043
T5_E20,Bicopfamily.gumbel,180,-3.6322765350341797,0.21511849761009216,0.990574300289154,,1.2573549793656147,8.51470995873123,23.82220802605518
T5_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E24,Bicopfamily.frank,0,-0.26741430163383484,-0.14264146983623505,0.9282501935958862,,-3.225209214366635,-0.4504184287332702,14.857079638590678
T5_E25,Bicopfamily.clayton,180,-2.830034017562866,0.13904181122779846,0.9127388000488281,,-1.6317245886546963,2.7365508226906075,18.044048890014555
T5_E26,Bicopfamily.frank,0,-0.007772124372422695,-0.02379012107849121,0.9705801606178284,,-0.22786372616187434,5.544272547676251,20.8517706150002
T5_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E28,Bicopfamily.frank,0,0.024993926286697388,-0.02718297578394413,0.9764118194580078,,-0.21433301681397698,5.5713339663720465,20.878832033695993
T5_E29,Bicopfamily.frank,0,-0.07157839834690094,0.07244392484426498,0.9721649289131165,,-0.9601600501025678,4.079679899794865,19.387177967118813
T5_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E32,Bicopfamily.frank,0,-0.13444411754608154,0.06354402750730515,0.9617164134979248,,-0.591524525179144,4.816950949641712,20.12444901696566
T5_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E34,Bicopfamily.clayton,270,-3.07352352142334,0.7845296859741211,0.9920411705970764,,1.665223643889206,9.330447287778412,24.63794535510236
T5_E35,Bicopfamily.frank,0,-1.23539137840271,-0.40716537833213806,0.7270152568817139,,-29.23608015100303,-52.47216030200606,-37.16466223468211
T5_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E39,Bicopfamily.clayton,0,-3.7528867721557617,0.26084595918655396,0.9895862936973572,,1.9987688936066825,9.997537787213364,25.305035854537312
T5_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E42,Bicopfamily.clayton,90,-1.720512866973877,0.05528103560209274,0.9877897500991821,,-14.504896022105699,-23.009792044211398,-7.70229397688745
T5_E43,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E44,Bicopfamily.gumbel,270,-4.580868721008301,1.3561819791793823,0.9927104711532593,,1.8939914911587685,9.787982982317537,25.095481049641485
T5_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E47,Bicopfamily.clayton,0,-3.3228559494018555,-0.2348821610212326,0.9428970217704773,,-0.4618089189783232,5.076382162043354,20.3838802293673
T5_E48,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E49,Bicopfamily.student,0,0.17117950320243835,0.015407689847052097,0.9495047926902771,20.50035285949707,-15.49718308524297,-22.99436617048594,-2.5843687473873445
T5_E50,Bicopfamily.student,0,-0.029696667566895485,0.01738414540886879,0.9036575555801392,19.605634689331055,-0.1987431879962589,7.602513624007482,28.012511047106077
T5_E51,Bicopfamily.clayton,270,-3.0653493404388428,0.2679509222507477,0.9913318157196045,,3.9437672028509514,13.887534405701903,29.19503247302585
T5_E52,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E55,Bicopfamily.gaussian,0,-0.01751582883298397,0.046619851142168045,0.7198696136474609,,-4.294896756457563,-2.5897935129151257,12.717704554408822
T6_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E4,Bicopfamily.frank,0,0.01494449470192194,0.010332513600587845,0.9832322001457214,,0.0598201234468525,6.119640246893705,21.427138314217654
T6_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E8,Bicopfamily.student,0,0.12214693427085876,-0.013910711742937565,0.7808462381362915,17.50287437438965,-7.481550775296346,-6.963101550592691,13.446895872505904
T6_E9,Bicopfamily.frank,0,0.0666755959391594,-0.015289435163140297,0.9676947593688965,,-0.10041461537972163,5.799170769240557,21.106668836564506
T6_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E12,Bicopfamily.gumbel,90,-3.6902852058410645,0.06572312861680984,0.9894272685050964,,0.17737238950311895,6.3547447790062375,21.662242846330187
T6_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E16,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E17,Bicopfamily.frank,0,-0.704754650592804,0.08133559674024582,0.9894930124282837,,-23.95628683744326,-41.91257367488652,-26.60507560756257
T6_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E20,Bicopfamily.student,0,-0.0023043889086693525,0.002404229948297143,0.975454568862915,11.800042152404785,4.637369247427513,17.274738494855026,37.68473591795362
T6_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E22,Bicopfamily.gaussian,0,-0.00033538800198584795,0.014627060852944851,0.9527316689491272,,-1.267491859386537,3.465016281226926,18.772514348550875
T6_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E26,Bicopfamily.student,0,-0.0002924999571405351,-6.445037433877587e-05,0.9634339809417725,8.798096656799316,16.36152920338651,40.72305840677302,61.133055829871616
T6_E27,Bicopfamily.gaussian,0,0.2161589413881302,0.01924518123269081,0.909325897693634,,-28.493410180939506,-50.98682036187901,-35.679322294555064
T6_E28,Bicopfamily.gaussian,0,-0.002083529019728303,0.008646871894598007,0.9602670669555664,,-0.542629371353393,4.914741257293214,20.222239324617163
T6_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E31,Bicopfamily.gumbel,270,-4.3556365966796875,0.08449016511440277,0.9631018042564392,,1.2250434889428632,8.450086977885727,23.757585045209673
T6_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E35,Bicopfamily.gaussian,0,0.0807647779583931,-0.008164209313690662,0.9835954904556274,,-4.978473070116678,-3.956946140233356,11.350551927090592
T6_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E39,Bicopfamily.gumbel,0,-3.448204517364502,-0.25192683935165405,0.9630075693130493,,-9.506503619808518,-13.013007239617036,2.2944908277069125
T6_E40,Bicopfamily.gaussian,0,0.17880553007125854,0.008683218620717525,0.9716235399246216,,-18.694756098467767,-31.389512196935534,-16.082014129611586
T6_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E42,Bicopfamily.frank,0,0.2004488855600357,-0.07559126615524292,0.9726170301437378,,-1.5584022063385614,2.883195587322877,18.190693654646825
T6_E43,Bicopfamily.frank,0,0.4354574978351593,0.1116563230752945,0.9791547656059265,,-12.88850094769614,-19.77700189539228,-4.4695038280683335
T6_E44,Bicopfamily.gumbel,0,-2.4490394592285156,0.06206855550408363,0.9730108976364136,,-10.059415687169217,-14.118831374338434,1.1886666929855139
T6_E45,Bicopfamily.gaussian,0,-0.052495505660772324,-0.023341460153460503,0.9542939066886902,,-6.491102454276033,-6.982204908552067,8.325293158771881
T6_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E47,Bicopfamily.student,0,0.113111712038517,-0.005024118814617395,0.866949737071991,12.445762634277344,-7.961856017903656,-7.923712035807313,12.486285387291282
T6_E48,Bicopfamily.student,0,-0.18337459862232208,0.022423911839723587,0.8733488321304321,19.090906143188477,-20.46669711830892,-32.93339423661784,-12.523396813519248
T6_E49,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E50,Bicopfamily.gumbel,180,-1.132214069366455,0.018640561029314995,0.9877980351448059,,-91.45262611570232,-176.90525223140463,-161.5977541640807
T6_E51,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E52,Bicopfamily.frank,0,-1.2180235385894775,0.2528952360153198,0.953315019607544,,-29.287373873653006,-52.57474774730601,-37.267249679982065
T6_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E0,Bicopfamily.student,0,0.14398998022079468,0.016123471781611443,0.8752754926681519,9.95193099975586,-14.31286646721436,-20.62573293442872,-0.21573551133012359
T7_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E5,Bicopfamily.student,0,0.03898140788078308,0.014145461842417717,0.9791489243507385,18.13486099243164,-4.846935648470131,-1.6938712969402623,18.716126126158333
T7_E6,Bicopfamily.student,0,-0.008267142809927464,0.012157412245869637,0.8860690593719482,13.640459060668945,4.109174887079049,16.2183497741581,36.628347197256694
T7_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E8,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E12,Bicopfamily.student,0,-0.05755654722452164,-0.0052433498203754425,0.9376102685928345,20.04636001586914,-3.332927164701608,1.3341456705967838,21.744143093695378
T7_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E15,Bicopfamily.student,0,0.014690505340695381,-0.007852924056351185,0.9779723882675171,9.874672889709473,1.0500741577831405,10.100148315566281,30.510145738664875
T7_E16,Bicopfamily.frank,0,-0.36509692668914795,-0.11998426914215088,0.9561009407043457,,-2.833736357728373,0.33252728454325364,15.640025351867202
T7_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E20,Bicopfamily.student,0,-0.0026490415912121534,0.002910353010520339,0.9758884310722351,13.294610023498535,3.844203369070957,15.688406738141914,36.09840416124051
T7_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E23,Bicopfamily.student,0,-0.1229928508400917,0.019189652055501938,0.9622504711151123,17.323225021362305,-10.30073830290157,-12.601476605803139,7.808520817295456
T7_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E29,Bicopfamily.clayton,90,-2.9683547019958496,0.12782877683639526,0.9558860063552856,,-1.1412225418396416,3.717554916320717,19.025052983644663
T7_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E31,Bicopfamily.student,0,-0.0894683450460434,0.04105048254132271,0.7528330087661743,13.428177833557129,-8.380351883027087,-8.760703766054174,11.64929365704442
T7_E32,Bicopfamily.clayton,270,-3.156172513961792,0.04556901007890701,0.9948384165763855,,-0.7279255846564201,4.54414883068716,19.851646898011108
T7_E33,Bicopfamily.frank,0,-0.7068929672241211,0.06462059170007706,0.9774762988090515,,-9.31278694665459,-12.62557389330918,2.6819241740147675
T7_E34,Bicopfamily.gaussian,0,0.14445732533931732,0.015930943191051483,0.920667827129364,,-13.075747451606368,-20.151494903212736,-4.843996835888788
T7_E35,Bicopfamily.student,0,-0.004490948747843504,0.006008485332131386,0.9185794591903687,22.242403030395508,3.1454631261256414,14.290926252251282,34.70092367534988
T7_E36,Bicopfamily.student,0,0.44781264662742615,0.011854380369186401,0.9722078442573547,26.29001235961914,-124.20433107884209,-240.40866215768418,-219.9986647345856
T7_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E39,Bicopfamily.frank,0,-0.7720902562141418,0.029671065509319305,0.9930661916732788,,-11.085252692439504,-16.170505384879007,-0.8630073175550592
T7_E40,Bicopfamily.frank,0,0.778438150882721,0.020090419799089432,0.9720293879508972,,-10.687297017553288,-15.374594035106576,-0.0670959677826275
T7_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E43,Bicopfamily.clayton,270,-3.2261433601379395,0.9455150961875916,0.9920095205307007,,1.5884060454283615,9.176812090856723,24.48431015818067
T7_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E46,Bicopfamily.clayton,90,-2.5462543964385986,0.26551467180252075,0.8791440725326538,,-2.87653484408239,0.24693031183521974,15.554428379159168
